Economy;Economy Code;ISO Code;Region;Income Group;Report Year;WORKPLACE SCORE;Can a woman get a job in the same way as a man?;Score;Legal Basis;Does the law prohibit discrimination in employment based on gender?;Score;Legal Basis;Is there legislation on sexual harassment in employment?;Score;Legal Basis;Are there criminal penalties or civil remedies for sexual harassment in employment?;Score;Legal Basis - Criminal Penalties;Legal Basis - Civil Remedies
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;2015;50;Yes;1;Family Code, Arts. 1(3) and 31;Yes;1;Labor Code, Art. 3;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;2016;50;Yes;1;Family Code, Arts. 1(3) and 31;Yes;1;Labor Code, Art. 3;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;2017;50;Yes;1;Family Code, Arts. 1(3) and 31;Yes;1;Labor Code, Art. 3;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;2018;50;Yes;1;Family Code, Arts. 1(3) and 31;Yes;1;Labor Code, Art. 3;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;2019;50;Yes;1;Family Code, Arts. 1(3) and 31;Yes;1;Labor Code, Art. 3;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;2020;50;Yes;1;Family Code, Arts. 1(3) and 31;Yes;1;Labor Code, Art. 3;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;2021;50;Yes;1;Family Code, Arts. 1(3) and 31;Yes;1;Labor Code, Art. 3;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;2022;50;Yes;1;Family Code, Arts. 1(3) and 31;Yes;1;Labor Code, Art. 3;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;2023;50;Yes;1;Family Code, Arts. 1(3) and 31;Yes;1;Labor Code, Art. 3;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1971;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1972;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1973;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1974;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1975;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1976;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1977;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1978;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1979;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1980;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1981;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1982;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1983;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1984;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1985;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1986;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1987;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1988;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1989;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1990;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1991;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1992;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1993;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1994;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1995;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1996;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1997;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1998;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;1999;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2000;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2001;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2002;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2003;50;Yes;1;No restrictions could be located;Yes;1;Law No. 51/2001 Regulating Labour in Rwanda, Art. 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2004;50;Yes;1;No restrictions could be located;Yes;1;Law No. 51/2001 Regulating Labour in Rwanda, Art. 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2005;50;Yes;1;No restrictions could be located;Yes;1;Law No. 51/2001 Regulating Labour in Rwanda, Art. 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2006;50;Yes;1;No restrictions could be located;Yes;1;Law No. 51/2001 Regulating Labour in Rwanda, Art. 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2007;50;Yes;1;No restrictions could be located;Yes;1;Law No. 51/2001 Regulating Labour in Rwanda, Art. 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2008;50;Yes;1;No restrictions could be located;Yes;1;Law No. 51/2001 Regulating Labour in Rwanda, Art. 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2009;50;Yes;1;No restrictions could be located;Yes;1;Law No. 51/2001 Regulating Labour in Rwanda, Art. 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2010;100;Yes;1;No restrictions could be located;Yes;1;Law No. 12/2009 Regulating Labour in Rwanda, Art. 12;Yes;1;"Law on Prevention and Punishment of Gender-Based Violence, Art. 24; Organic Law Instituting the Penal Code, Art. 203";Yes;1;"Law on Prevention and Punishment of Gender-Based Violence, Art. 24; Organic Law Instituting the Penal Code, Art. 203";Law on Prevention and Punishment of Gender-Based Violence, Arts. 24 and 38
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2011;100;Yes;1;No restrictions could be located;Yes;1;Law No. 12/2009 Regulating Labour in Rwanda, Art. 12;Yes;1;"Law on Prevention and Punishment of Gender-Based Violence, Art. 24; Organic Law Instituting the Penal Code, Art. 203";Yes;1;"Law on Prevention and Punishment of Gender-Based Violence, Art. 24; Organic Law Instituting the Penal Code, Art. 203";Law on Prevention and Punishment of Gender-Based Violence, Arts. 24 and 38
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2012;100;Yes;1;No restrictions could be located;Yes;1;Law No. 12/2009 Regulating Labour in Rwanda, Art. 12;Yes;1;"Law on Prevention and Punishment of Gender-Based Violence, Art. 24; Organic Law Instituting the Penal Code, Art. 203";Yes;1;"Law on Prevention and Punishment of Gender-Based Violence, Art. 24; Organic Law Instituting the Penal Code, Art. 203";Law on Prevention and Punishment of Gender-Based Violence, Arts. 24 and 38
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2013;100;Yes;1;No restrictions could be located;Yes;1;Law No. 12/2009 Regulating Labour in Rwanda, Art. 12;Yes;1;"Law on Prevention and Punishment of Gender-Based Violence, Art. 24; Organic Law Instituting the Penal Code, Art. 203";Yes;1;"Law on Prevention and Punishment of Gender-Based Violence, Art. 24; Organic Law Instituting the Penal Code, Art. 203";Law on Prevention and Punishment of Gender-Based Violence, Arts. 24 and 38
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2014;100;Yes;1;No restrictions could be located;Yes;1;Law No. 12/2009 Regulating Labour in Rwanda, Art. 12;Yes;1;"Law on Prevention and Punishment of Gender-Based Violence, Art. 24; Organic Law Instituting the Penal Code, Art. 203";Yes;1;"Law on Prevention and Punishment of Gender-Based Violence, Art. 24; Organic Law Instituting the Penal Code, Art. 203";Law on Prevention and Punishment of Gender-Based Violence, Arts. 24 and 38
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2015;100;Yes;1;No restrictions could be located;Yes;1;Law No. 12/2009 Regulating Labour in Rwanda, Art. 12;Yes;1;"Law on Prevention and Punishment of Gender-Based Violence, Art. 24; Organic Law Instituting the Penal Code, Art. 203";Yes;1;"Law on Prevention and Punishment of Gender-Based Violence, Art. 24; Organic Law Instituting the Penal Code, Art. 203";Law on Prevention and Punishment of Gender-Based Violence, Arts. 24 and 38
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2016;100;Yes;1;No restrictions could be located;Yes;1;Law No. 12/2009 Regulating Labour in Rwanda, Art. 12;Yes;1;"Law on Prevention and Punishment of Gender-Based Violence, Art. 24; Organic Law Instituting the Penal Code, Art. 203";Yes;1;"Law on Prevention and Punishment of Gender-Based Violence, Art. 24; Organic Law Instituting the Penal Code, Art. 203";Law on Prevention and Punishment of Gender-Based Violence, Arts. 24 and 38
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2017;100;Yes;1;No restrictions could be located;Yes;1;Law No. 12/2009 Regulating Labour in Rwanda, Art. 12;Yes;1;"Law on Prevention and Punishment of Gender-Based Violence, Art. 24; Organic Law Instituting the Penal Code, Art. 203";Yes;1;"Law on Prevention and Punishment of Gender-Based Violence, Art. 24; Organic Law Instituting the Penal Code, Art. 203";Law on Prevention and Punishment of Gender-Based Violence, Arts. 24 and 38
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2018;100;Yes;1;No restrictions could be located;Yes;1;Law No. 12/2009 Regulating Labour in Rwanda, Art. 12;Yes;1;"Law on Prevention and Punishment of Gender-Based Violence, Art. 24; Organic Law Instituting the Penal Code, Art. 203";Yes;1;"Law on Prevention and Punishment of Gender-Based Violence, Art. 24; Organic Law Instituting the Penal Code, Art. 203";Law on Prevention and Punishment of Gender-Based Violence, Arts. 24 and 38
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2019;100;Yes;1;No restrictions could be located;Yes;1;Law No. 12/2009 Regulating Labour in Rwanda, Art. 12;Yes;1;"Law on Prevention and Punishment of Gender-Based Violence, Art. 24; Organic Law Instituting the Penal Code, Art. 203";Yes;1;"Law on Prevention and Punishment of Gender-Based Violence, Art. 24; Organic Law Instituting the Penal Code, Art. 203";Law on Prevention and Punishment of Gender-Based Violence, Arts. 24 and 38
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2020;100;Yes;1;No restrictions could be located;Yes;1;Law No. 66/2018 of 30/08/2018 Regulating Labour in Rwanda, Art. 9;Yes;1;"Law on Prevention and Punishment of Gender-Based Violence, Art. 24; Organic Law Instituting the Penal Code, Art. 203";Yes;1;"Law on Prevention and Punishment of Gender-Based Violence, Art. 24; Organic Law Instituting the Penal Code, Art. 203";Law on Prevention and Punishment of Gender-Based Violence, Arts. 24 and 38
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2021;100;Yes;1;No restrictions could be located;Yes;1;Law No. 66/2018 of 30/08/2018 Regulating Labour in Rwanda, Art. 9;Yes;1;"Law on Prevention and Punishment of Gender-Based Violence, Art. 24; Organic Law Instituting the Penal Code, Art. 203; Law Regulating Labor in Rwanda No 66/2018, Art. 8";Yes;1;"Law on Prevention and Punishment of Gender-Based Violence, Art. 24; Organic Law Instituting the Penal Code, Art. 203";Law on Prevention and Punishment of Gender-Based Violence, Arts. 24 and 38
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2022;100;Yes;1;No restrictions could be located;Yes;1;Law No. 66/2018 of 30/08/2018 Regulating Labour in Rwanda, Art. 9;Yes;1;"Law on Prevention and Punishment of Gender-Based Violence, Art. 24; Organic Law Instituting the Penal Code, Art. 203; Law Regulating Labor in Rwanda No 66/2018, Art. 8";Yes;1;"Law on Prevention and Punishment of Gender-Based Violence, Art. 24; Organic Law Instituting the Penal Code, Art. 203";Law on Prevention and Punishment of Gender-Based Violence, Arts. 24 and 38
Rwanda;RWA;RWA;Sub-Saharan Africa;Low income;2023;100;Yes;1;No restrictions could be located;Yes;1;Law No. 66/2018 of 30/08/2018 Regulating Labour in Rwanda, Art. 9;Yes;1;"Law on Prevention and Punishment of Gender-Based Violence, Art. 24; Organic Law Instituting the Penal Code, Art. 203; Law Regulating Labor in Rwanda No 66/2018, Art. 8";Yes;1;"Law on Prevention and Punishment of Gender-Based Violence, Art. 24; Organic Law Instituting the Penal Code, Art. 203";Law on Prevention and Punishment of Gender-Based Violence, Arts. 24 and 38
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;1971;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;1972;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;1973;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;1974;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;1975;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;1976;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;1977;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;1978;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;1979;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;1980;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;1981;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;1982;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;1983;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;1984;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;1985;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;1986;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;1987;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;1988;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;1989;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;1990;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;1991;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;1992;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;1993;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;1994;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;1995;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;1996;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;1997;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;1998;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;1999;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;2000;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;2001;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;2002;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;2003;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;2004;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;2005;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;2006;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;2007;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;2008;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;2009;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Samoa;WSM;WSM;East Asia & Pacific;Lower middle income;2010;25;Yes;1;General Laws (No. 2) Ordinance, Secs. 9 and 12;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
