Economy;Economy Code;ISO Code;Region;Income Group;Report Year;ENTREPRENEURSHIP SCORE;Does the law prohibit discrimination in access to credit based on gender?;Score;Legal Basis;Can a woman sign a contract in the same way as a man?;Score;Legal Basis;Can a woman register a business in the same way as a man?;Score;Legal Basis;Can a woman open a bank account in the same way as a man?;Score;Legal Basis
Spain;ESP;ESP;High income: OECD;High income;1981;75;No;0;No applicable provisions could be located;Yes;1;Código Civil, Arts. 61 y 1263;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;1982;75;No;0;No applicable provisions could be located;Yes;1;Código Civil, Arts. 61 y 1263;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;1983;75;No;0;No applicable provisions could be located;Yes;1;Ley 30/1981 modifica la regulación del matrimonio en el Código Civil, Art. 66;Yes;1;Ley 30/1981 modifica la regulación del matrimonio en el Código Civil;Yes;1;Ley 30/1981 modifica la regulación del matrimonio en el Código Civil
Spain;ESP;ESP;High income: OECD;High income;1984;75;No;0;No applicable provisions could be located;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;1985;75;No;0;No applicable provisions could be located;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;1986;75;No;0;No applicable provisions could be located;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;1987;75;No;0;No applicable provisions could be located;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;1988;75;No;0;No applicable provisions could be located;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;1989;75;No;0;No applicable provisions could be located;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;1990;75;No;0;No applicable provisions could be located;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;1991;75;No;0;No applicable provisions could be located;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;1992;75;No;0;No applicable provisions could be located;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;1993;75;No;0;No applicable provisions could be located;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;1994;75;No;0;No applicable provisions could be located;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;1995;75;No;0;No applicable provisions could be located;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;1996;75;No;0;No applicable provisions could be located;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;1997;75;No;0;No applicable provisions could be located;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;1998;75;No;0;No applicable provisions could be located;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;1999;75;No;0;No applicable provisions could be located;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;2000;75;No;0;No applicable provisions could be located;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;2001;75;No;0;No applicable provisions could be located;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;2002;75;No;0;No applicable provisions could be located;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;2003;75;No;0;No applicable provisions could be located;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;2004;75;No;0;No applicable provisions could be located;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;2005;75;No;0;No applicable provisions could be located;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;2006;75;No;0;No applicable provisions could be located;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;2007;75;No;0;No applicable provisions could be located;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;2008;100;Yes;1;Ley Orgánica 3/2007 para la igualdad efectiva de mujeres y hombres, Art. 69;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;2009;100;Yes;1;Ley Orgánica 3/2007 para la igualdad efectiva de mujeres y hombres, Art. 69;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;2010;100;Yes;1;Ley Orgánica 3/2007 para la igualdad efectiva de mujeres y hombres, Art. 69;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;2011;100;Yes;1;Ley Orgánica 3/2007 para la igualdad efectiva de mujeres y hombres, Art. 69;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;2012;100;Yes;1;Ley Orgánica 3/2007 para la igualdad efectiva de mujeres y hombres, Art. 69;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;2013;100;Yes;1;Ley Orgánica 3/2007 para la igualdad efectiva de mujeres y hombres, Art. 69;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;2014;100;Yes;1;Ley Orgánica 3/2007 para la igualdad efectiva de mujeres y hombres, Art. 69;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;2015;100;Yes;1;Ley Orgánica 3/2007 para la igualdad efectiva de mujeres y hombres, Art. 69;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;2016;100;Yes;1;Ley Orgánica 3/2007 para la igualdad efectiva de mujeres y hombres, Art. 69;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;2017;100;Yes;1;Ley Orgánica 3/2007 para la igualdad efectiva de mujeres y hombres, Art. 69;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;2018;100;Yes;1;Ley Orgánica 3/2007 para la igualdad efectiva de mujeres y hombres, Art. 69;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;2019;100;Yes;1;Ley Orgánica 3/2007 para la igualdad efectiva de mujeres y hombres, Art. 69;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;2020;100;Yes;1;Ley Orgánica 3/2007 para la igualdad efectiva de mujeres y hombres, Art. 69;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;2021;100;Yes;1;Ley Orgánica 3/2007 para la igualdad efectiva de mujeres y hombres, Art. 69;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;2022;100;Yes;1;Ley Orgánica 3/2007 para la igualdad efectiva de mujeres y hombres, Art. 69;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Spain;ESP;ESP;High income: OECD;High income;2023;100;Yes;1;Ley Orgánica 3/2007 para la igualdad efectiva de mujeres y hombres, Art. 69;Yes;1;Código Civil, Art. 66;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;1971;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;1972;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;1973;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;1974;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;1975;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;1976;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;1977;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;1978;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;1979;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;1980;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;1981;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;1982;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;1983;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;1984;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;1985;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;1986;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;1987;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;1988;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;1989;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;1990;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;1991;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;1992;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;1993;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;1994;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;1995;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;1996;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;1997;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;1998;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;1999;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;2000;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;2001;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;2002;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;2003;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;2004;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;2005;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;2006;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;2007;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;2008;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;2009;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;2010;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;2011;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;2012;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;2013;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;2014;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;2015;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;2016;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;2017;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;2018;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;2019;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;2020;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;2021;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;2022;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Sri Lanka;LKA;LKA;South Asia;Lower middle income;2023;75;No;0;No applicable provisions could be located;Yes;1;Married Women’s Property Ordinance, Secs. 5(2) and (3);Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
St. Kitts and Nevis;KNA;KNA;Latin America & Caribbean;High income;1971;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
St. Kitts and Nevis;KNA;KNA;Latin America & Caribbean;High income;1972;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
St. Kitts and Nevis;KNA;KNA;Latin America & Caribbean;High income;1973;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
St. Kitts and Nevis;KNA;KNA;Latin America & Caribbean;High income;1974;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
St. Kitts and Nevis;KNA;KNA;Latin America & Caribbean;High income;1975;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
St. Kitts and Nevis;KNA;KNA;Latin America & Caribbean;High income;1976;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
St. Kitts and Nevis;KNA;KNA;Latin America & Caribbean;High income;1977;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
St. Kitts and Nevis;KNA;KNA;Latin America & Caribbean;High income;1978;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
St. Kitts and Nevis;KNA;KNA;Latin America & Caribbean;High income;1979;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
St. Kitts and Nevis;KNA;KNA;Latin America & Caribbean;High income;1980;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
St. Kitts and Nevis;KNA;KNA;Latin America & Caribbean;High income;1981;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
St. Kitts and Nevis;KNA;KNA;Latin America & Caribbean;High income;1982;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
St. Kitts and Nevis;KNA;KNA;Latin America & Caribbean;High income;1983;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
St. Kitts and Nevis;KNA;KNA;Latin America & Caribbean;High income;1984;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
St. Kitts and Nevis;KNA;KNA;Latin America & Caribbean;High income;1985;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
St. Kitts and Nevis;KNA;KNA;Latin America & Caribbean;High income;1986;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
St. Kitts and Nevis;KNA;KNA;Latin America & Caribbean;High income;1987;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
St. Kitts and Nevis;KNA;KNA;Latin America & Caribbean;High income;1988;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
St. Kitts and Nevis;KNA;KNA;Latin America & Caribbean;High income;1989;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
St. Kitts and Nevis;KNA;KNA;Latin America & Caribbean;High income;1990;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
St. Kitts and Nevis;KNA;KNA;Latin America & Caribbean;High income;1991;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
St. Kitts and Nevis;KNA;KNA;Latin America & Caribbean;High income;1992;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
St. Kitts and Nevis;KNA;KNA;Latin America & Caribbean;High income;1993;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
St. Kitts and Nevis;KNA;KNA;Latin America & Caribbean;High income;1994;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
St. Kitts and Nevis;KNA;KNA;Latin America & Caribbean;High income;1995;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
St. Kitts and Nevis;KNA;KNA;Latin America & Caribbean;High income;1996;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
St. Kitts and Nevis;KNA;KNA;Latin America & Caribbean;High income;1997;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
St. Kitts and Nevis;KNA;KNA;Latin America & Caribbean;High income;1998;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
St. Kitts and Nevis;KNA;KNA;Latin America & Caribbean;High income;1999;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
St. Kitts and Nevis;KNA;KNA;Latin America & Caribbean;High income;2000;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
St. Kitts and Nevis;KNA;KNA;Latin America & Caribbean;High income;2001;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
St. Kitts and Nevis;KNA;KNA;Latin America & Caribbean;High income;2002;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
St. Kitts and Nevis;KNA;KNA;Latin America & Caribbean;High income;2003;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
St. Kitts and Nevis;KNA;KNA;Latin America & Caribbean;High income;2004;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
St. Kitts and Nevis;KNA;KNA;Latin America & Caribbean;High income;2005;75;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
