Economy;Economy Code;ISO Code;Region;Income Group;Report Year;MARRIAGE SCORE;Is the law free of legal provisions that require a married woman to obey her husband?;Score;Legal Basis;Can a woman be head of household in the same way as a man?;Score;Legal Basis;Is there legislation specifically addressing domestic violence?;Score;Legal Basis;Can a woman obtain a judgment of divorce in the same way as a man?;Score;Legal Basis;Does a woman have the same rights to remarry as a man?;Score;Legal Basis
Romania;ROM;ROU;Europe & Central Asia;High income;1987;80;Yes;1;Family Code of 1953, Arts. 25 and 26;Yes;1;Family Code of 1953, Arts. 25 and 26;No;0;No applicable provisions could be located;Yes;1;Family Code of 1953, Art. 38;Yes;1;Family Code of 1953, Arts. 4-10
Romania;ROM;ROU;Europe & Central Asia;High income;1988;80;Yes;1;Family Code of 1953, Arts. 25 and 26;Yes;1;Family Code of 1953, Arts. 25 and 26;No;0;No applicable provisions could be located;Yes;1;Family Code of 1953, Art. 38;Yes;1;Family Code of 1953, Arts. 4-10
Romania;ROM;ROU;Europe & Central Asia;High income;1989;80;Yes;1;Family Code of 1953, Arts. 25 and 26;Yes;1;Family Code of 1953, Arts. 25 and 26;No;0;No applicable provisions could be located;Yes;1;Family Code of 1953, Art. 38;Yes;1;Family Code of 1953, Arts. 4-10
Romania;ROM;ROU;Europe & Central Asia;High income;1990;80;Yes;1;Family Code of 1953, Arts. 25 and 26;Yes;1;Family Code of 1953, Arts. 25 and 26;No;0;No applicable provisions could be located;Yes;1;Family Code of 1953, Art. 38;Yes;1;Family Code of 1953, Arts. 4-10
Romania;ROM;ROU;Europe & Central Asia;High income;1991;80;Yes;1;Family Code of 1953, Arts. 25 and 26;Yes;1;Family Code of 1953, Arts. 25 and 26;No;0;No applicable provisions could be located;Yes;1;Family Code of 1953, Art. 38;Yes;1;Family Code of 1953, Arts. 4-10
Romania;ROM;ROU;Europe & Central Asia;High income;1992;80;Yes;1;Family Code of 1953, Arts. 25 and 26;Yes;1;Family Code of 1953, Arts. 25 and 26;No;0;No applicable provisions could be located;Yes;1;Family Code of 1953, Art. 38;Yes;1;Family Code of 1953, Arts. 4-10
Romania;ROM;ROU;Europe & Central Asia;High income;1993;80;Yes;1;Family Code of 1953, Arts. 25 and 26;Yes;1;Family Code of 1953, Arts. 25 and 26;No;0;No applicable provisions could be located;Yes;1;Family Code of 1953, Art. 38;Yes;1;Family Code of 1953, Arts. 4-10
Romania;ROM;ROU;Europe & Central Asia;High income;1994;80;Yes;1;Family Code of 1953, Arts. 25 and 26;Yes;1;Family Code of 1953, Arts. 25 and 26;No;0;No applicable provisions could be located;Yes;1;Family Code of 1953, Art. 38;Yes;1;Family Code of 1953, Arts. 4-10
Romania;ROM;ROU;Europe & Central Asia;High income;1995;80;Yes;1;Family Code of 1953, Arts. 25 and 26;Yes;1;Family Code of 1953, Arts. 25 and 26;No;0;No applicable provisions could be located;Yes;1;Family Code of 1953, Art. 38;Yes;1;Family Code of 1953, Arts. 4-10
Romania;ROM;ROU;Europe & Central Asia;High income;1996;80;Yes;1;Family Code of 1953, Arts. 25 and 26;Yes;1;Family Code of 1953, Arts. 25 and 26;No;0;No applicable provisions could be located;Yes;1;Family Code of 1953, Art. 38;Yes;1;Family Code of 1953, Arts. 4-10
Romania;ROM;ROU;Europe & Central Asia;High income;1997;80;Yes;1;Family Code of 1953, Arts. 25 and 26;Yes;1;Family Code of 1953, Arts. 25 and 26;No;0;No applicable provisions could be located;Yes;1;Family Code of 1953, Art. 38;Yes;1;Family Code of 1953, Arts. 4-10
Romania;ROM;ROU;Europe & Central Asia;High income;1998;80;Yes;1;Family Code of 1953, Arts. 25 and 26;Yes;1;Family Code of 1953, Arts. 25 and 26;No;0;No applicable provisions could be located;Yes;1;Family Code of 1953, Art. 38;Yes;1;Family Code of 1953, Arts. 4-10
Romania;ROM;ROU;Europe & Central Asia;High income;1999;80;Yes;1;Family Code of 1953, Arts. 25 and 26;Yes;1;Family Code of 1953, Arts. 25 and 26;No;0;No applicable provisions could be located;Yes;1;Family Code of 1953, Art. 38;Yes;1;Family Code of 1953, Arts. 4-10
Romania;ROM;ROU;Europe & Central Asia;High income;2000;80;Yes;1;Family Code of 1953, Arts. 25 and 26;Yes;1;Family Code of 1953, Arts. 25 and 26;No;0;No applicable provisions could be located;Yes;1;Family Code of 1953, Art. 38;Yes;1;Family Code of 1953, Arts. 4-10
Romania;ROM;ROU;Europe & Central Asia;High income;2001;80;Yes;1;Family Code of 1953, Arts. 25 and 26;Yes;1;Family Code of 1953, Arts. 25 and 26;No;0;No applicable provisions could be located;Yes;1;Family Code of 1953, Art. 38;Yes;1;Family Code of 1953, Arts. 4-10
Romania;ROM;ROU;Europe & Central Asia;High income;2002;80;Yes;1;Family Code of 1953, Arts. 25 and 26;Yes;1;Family Code of 1953, Arts. 25 and 26;No;0;No applicable provisions could be located;Yes;1;Family Code of 1953, Art. 38;Yes;1;Family Code of 1953, Arts. 4-10
Romania;ROM;ROU;Europe & Central Asia;High income;2003;80;Yes;1;Family Code of 1953, Arts. 25 and 26;Yes;1;Family Code of 1953, Arts. 25 and 26;No;0;No applicable provisions could be located;Yes;1;Family Code of 1953, Art. 38;Yes;1;Family Code of 1953, Arts. 4-10
Romania;ROM;ROU;Europe & Central Asia;High income;2004;100;Yes;1;Family Code of 1953, Arts. 25 and 26;Yes;1;Family Code of 1953, Arts. 25 and 26;Yes;1;Law on Preventing and Fighting Against Domestic Violence;Yes;1;Family Code of 1953, Art. 38;Yes;1;Family Code of 1953, Arts. 4-10
Romania;ROM;ROU;Europe & Central Asia;High income;2005;100;Yes;1;Family Code of 1953, Arts. 25 and 26;Yes;1;Family Code of 1953, Arts. 25 and 26;Yes;1;Law on Preventing and Fighting Against Domestic Violence;Yes;1;Family Code of 1953, Art. 38;Yes;1;Family Code of 1953, Arts. 4-10
Romania;ROM;ROU;Europe & Central Asia;High income;2006;100;Yes;1;Family Code of 1953, Arts. 25 and 26;Yes;1;Family Code of 1953, Arts. 25 and 26;Yes;1;Law on Preventing and Fighting Against Domestic Violence;Yes;1;Family Code of 1953, Art. 38;Yes;1;Family Code of 1953, Arts. 4-10
Romania;ROM;ROU;Europe & Central Asia;High income;2007;100;Yes;1;Family Code of 1953, Arts. 25 and 26;Yes;1;Family Code of 1953, Arts. 25 and 26;Yes;1;Law on Preventing and Fighting Against Domestic Violence;Yes;1;Family Code of 1953, Art. 38;Yes;1;Family Code of 1953, Arts. 4-10
Romania;ROM;ROU;Europe & Central Asia;High income;2008;100;Yes;1;Family Code of 1953, Arts. 25 and 26;Yes;1;Family Code of 1953, Arts. 25 and 26;Yes;1;Law on Preventing and Fighting Against Domestic Violence;Yes;1;Family Code of 1953, Art. 38;Yes;1;Family Code of 1953, Arts. 4-10
Romania;ROM;ROU;Europe & Central Asia;High income;2009;100;Yes;1;Family Code of 1953, Arts. 25 and 26;Yes;1;Family Code of 1953, Arts. 25 and 26;Yes;1;Law on Preventing and Fighting Against Domestic Violence;Yes;1;Family Code of 1953, Art. 38;Yes;1;Family Code of 1953, Arts. 4-10
Romania;ROM;ROU;Europe & Central Asia;High income;2010;100;Yes;1;Family Code of 1953, Arts. 25 and 26;Yes;1;Family Code of 1953, Arts. 25 and 26;Yes;1;Law on Preventing and Fighting Against Domestic Violence;Yes;1;Family Code of 1953, Art. 38;Yes;1;Family Code of 1953, Arts. 4-10
Romania;ROM;ROU;Europe & Central Asia;High income;2011;100;Yes;1;Civil Code, Arts. 308 and 309;Yes;1;Civil Code, Arts. 308 and 309;Yes;1;Law on Preventing and Fighting Against Domestic Violence;Yes;1;Civil Code, Arts. 373 and 374;Yes;1;No restrictions could be located
Romania;ROM;ROU;Europe & Central Asia;High income;2012;100;Yes;1;Civil Code, Arts. 308 and 309;Yes;1;Civil Code, Arts. 308 and 309;Yes;1;Law on Preventing and Fighting Against Domestic Violence;Yes;1;Civil Code, Arts. 373 and 374;Yes;1;No restrictions could be located
Romania;ROM;ROU;Europe & Central Asia;High income;2013;100;Yes;1;Civil Code, Arts. 308 and 309;Yes;1;Civil Code, Arts. 308 and 309;Yes;1;Law on Preventing and Fighting Against Domestic Violence;Yes;1;Civil Code, Arts. 373 and 374;Yes;1;No restrictions could be located
Romania;ROM;ROU;Europe & Central Asia;High income;2014;100;Yes;1;Civil Code, Arts. 308 and 309;Yes;1;Civil Code, Arts. 308 and 309;Yes;1;Law on Preventing and Fighting Against Domestic Violence;Yes;1;Civil Code, Arts. 373 and 374;Yes;1;No restrictions could be located
Romania;ROM;ROU;Europe & Central Asia;High income;2015;100;Yes;1;Civil Code, Arts. 308 and 309;Yes;1;Civil Code, Arts. 308 and 309;Yes;1;Law on Preventing and Fighting Against Domestic Violence;Yes;1;Civil Code, Arts. 373 and 374;Yes;1;No restrictions could be located
Romania;ROM;ROU;Europe & Central Asia;High income;2016;100;Yes;1;Civil Code, Arts. 308 and 309;Yes;1;Civil Code, Arts. 308 and 309;Yes;1;Law on Preventing and Fighting Against Domestic Violence;Yes;1;Civil Code, Arts. 373 and 374;Yes;1;No restrictions could be located
Romania;ROM;ROU;Europe & Central Asia;High income;2017;100;Yes;1;Civil Code, Arts. 308 and 309;Yes;1;Civil Code, Arts. 308 and 309;Yes;1;Law on Preventing and Fighting Against Domestic Violence;Yes;1;Civil Code, Arts. 373 and 374;Yes;1;No restrictions could be located
Romania;ROM;ROU;Europe & Central Asia;High income;2018;100;Yes;1;Civil Code, Arts. 308 and 309;Yes;1;Civil Code, Arts. 308 and 309;Yes;1;Law on Preventing and Fighting Against Domestic Violence;Yes;1;Civil Code, Arts. 373 and 374;Yes;1;No restrictions could be located
Romania;ROM;ROU;Europe & Central Asia;High income;2019;100;Yes;1;Civil Code, Arts. 308 and 309;Yes;1;Civil Code, Arts. 308 and 309;Yes;1;Law on Preventing and Fighting Against Domestic Violence;Yes;1;Civil Code, Arts. 373 and 374;Yes;1;No restrictions could be located
Romania;ROM;ROU;Europe & Central Asia;High income;2020;100;Yes;1;Civil Code, Arts. 308 and 309;Yes;1;Civil Code, Arts. 308 and 309;Yes;1;"Law on Preventing and Fighting Against Domestic Violence; Law 174/2018 to modify and complement law 217/2003";Yes;1;Civil Code, Arts. 373 and 374;Yes;1;No restrictions could be located
Romania;ROM;ROU;Europe & Central Asia;High income;2021;100;Yes;1;Civil Code, Arts. 308 and 309;Yes;1;Civil Code, Arts. 308 and 309;Yes;1;Law No. 217/2003 on Preventing and Combating Domestic Violence;Yes;1;Civil Code, Arts. 373 and 374;Yes;1;No restrictions could be located
Romania;ROM;ROU;Europe & Central Asia;High income;2022;100;Yes;1;Civil Code, Arts. 308 and 309;Yes;1;Civil Code, Arts. 308 and 309;Yes;1;Law on Preventing and Combating Domestic Violence;Yes;1;Civil Code, Arts. 373 and 374;Yes;1;No restrictions could be located
Romania;ROM;ROU;Europe & Central Asia;High income;2023;100;Yes;1;Civil Code, Arts. 308 and 309;Yes;1;Civil Code, Arts. 308 and 309;Yes;1;Law on Preventing and Combating Domestic Violence;Yes;1;Civil Code, Arts. 373 and 374;Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;1971;80;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;No;0;No applicable provisions could be located;Yes;1;Code on Marriage and Family of the RSFSR of 1969, Art. 30;Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;1972;80;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;No;0;No applicable provisions could be located;Yes;1;Code on Marriage and Family of the RSFSR of 1969, Art. 30;Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;1973;80;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;No;0;No applicable provisions could be located;Yes;1;Code on Marriage and Family of the RSFSR of 1969, Art. 30;Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;1974;80;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;No;0;No applicable provisions could be located;Yes;1;Code on Marriage and Family of the RSFSR of 1969, Art. 30;Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;1975;80;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;No;0;No applicable provisions could be located;Yes;1;Code on Marriage and Family of the RSFSR of 1969, Art. 30;Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;1976;80;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;No;0;No applicable provisions could be located;Yes;1;Code on Marriage and Family of the RSFSR of 1969, Art. 30;Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;1977;80;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;No;0;No applicable provisions could be located;Yes;1;Code on Marriage and Family of the RSFSR of 1969, Art. 30;Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;1978;80;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;No;0;No applicable provisions could be located;Yes;1;Code on Marriage and Family of the RSFSR of 1969, Art. 30;Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;1979;80;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;No;0;No applicable provisions could be located;Yes;1;Code on Marriage and Family of the RSFSR of 1969, Art. 30;Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;1980;80;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;No;0;No applicable provisions could be located;Yes;1;Code on Marriage and Family of the RSFSR of 1969, Art. 30;Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;1981;80;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;No;0;No applicable provisions could be located;Yes;1;Code on Marriage and Family of the RSFSR of 1969, Art. 30;Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;1982;80;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;No;0;No applicable provisions could be located;Yes;1;Code on Marriage and Family of the RSFSR of 1969, Art. 30;Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;1983;80;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;No;0;No applicable provisions could be located;Yes;1;Code on Marriage and Family of the RSFSR of 1969, Art. 30;Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;1984;80;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;No;0;No applicable provisions could be located;Yes;1;Code on Marriage and Family of the RSFSR of 1969, Art. 30;Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;1985;80;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;No;0;No applicable provisions could be located;Yes;1;Code on Marriage and Family of the RSFSR of 1969, Art. 30;Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;1986;80;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;No;0;No applicable provisions could be located;Yes;1;Code on Marriage and Family of the RSFSR of 1969, Art. 30;Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;1987;80;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;No;0;No applicable provisions could be located;Yes;1;Code on Marriage and Family of the RSFSR of 1969, Art. 30;Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;1988;80;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;No;0;No applicable provisions could be located;Yes;1;Code on Marriage and Family of the RSFSR of 1969, Art. 30;Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;1989;80;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;No;0;No applicable provisions could be located;Yes;1;Code on Marriage and Family of the RSFSR of 1969, Art. 30;Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;1990;80;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;No;0;No applicable provisions could be located;Yes;1;Code on Marriage and Family of the RSFSR of 1969, Art. 30;Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;1991;80;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;No;0;No applicable provisions could be located;Yes;1;Code on Marriage and Family of the RSFSR of 1969, Art. 30;Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;1992;80;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;No;0;No applicable provisions could be located;Yes;1;Code on Marriage and Family of the RSFSR of 1969, Art. 30;Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;1993;80;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;Yes;1;Code on Marriage and the Family of the RSFSR of 1969, Arts. 3, 4 and 19;No;0;No applicable provisions could be located;Yes;1;Code on Marriage and Family of the RSFSR of 1969, Art. 30;Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;1994;80;Yes;1;Code on Marriage and the Family of the Russian Federation, Arts. 3, 4 and 19;Yes;1;Code on Marriage and the Family of the Russian Federation, Arts. 3, 4 and 19;No;0;No applicable provisions could be located;Yes;1;Code on Marriage and the Family of the Russian Federation, Art. 30;Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;1995;80;Yes;1;Code on Marriage and the Family of the Russian Federation, Arts. 3, 4 and 19;Yes;1;Code on Marriage and the Family of the Russian Federation, Arts. 3, 4 and 19;No;0;No applicable provisions could be located;Yes;1;Code on Marriage and the Family of the Russian Federation, Art. 30;Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;1996;80;Yes;1;Code on Marriage and the Family of the Russian Federation, Arts. 3, 4 and 19;Yes;1;Code on Marriage and the Family of the Russian Federation, Arts. 3, 4 and 19;No;0;No applicable provisions could be located;Yes;1;Code on Marriage and the Family of the Russian Federation, Art. 30;Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;1997;80;Yes;1;Family Code, Arts. 1(3) and 31;Yes;1;Family Code, Arts. 1(3) and 31;No;0;No applicable provisions could be located;Yes;1;Family Code, Art. 16(2);Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;1998;80;Yes;1;Family Code, Arts. 1(3) and 31;Yes;1;Family Code, Arts. 1(3) and 31;No;0;No applicable provisions could be located;Yes;1;Family Code, Art. 16(2);Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;1999;80;Yes;1;Family Code, Arts. 1(3) and 31;Yes;1;Family Code, Arts. 1(3) and 31;No;0;No applicable provisions could be located;Yes;1;Family Code, Art. 16(2);Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;2000;80;Yes;1;Family Code, Arts. 1(3) and 31;Yes;1;Family Code, Arts. 1(3) and 31;No;0;No applicable provisions could be located;Yes;1;Family Code, Art. 16(2);Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;2001;80;Yes;1;Family Code, Arts. 1(3) and 31;Yes;1;Family Code, Arts. 1(3) and 31;No;0;No applicable provisions could be located;Yes;1;Family Code, Art. 16(2);Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;2002;80;Yes;1;Family Code, Arts. 1(3) and 31;Yes;1;Family Code, Arts. 1(3) and 31;No;0;No applicable provisions could be located;Yes;1;Family Code, Art. 16(2);Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;2003;80;Yes;1;Family Code, Arts. 1(3) and 31;Yes;1;Family Code, Arts. 1(3) and 31;No;0;No applicable provisions could be located;Yes;1;Family Code, Art. 16(2);Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;2004;80;Yes;1;Family Code, Arts. 1(3) and 31;Yes;1;Family Code, Arts. 1(3) and 31;No;0;No applicable provisions could be located;Yes;1;Family Code, Art. 16(2);Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;2005;80;Yes;1;Family Code, Arts. 1(3) and 31;Yes;1;Family Code, Arts. 1(3) and 31;No;0;No applicable provisions could be located;Yes;1;Family Code, Art. 16(2);Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;2006;80;Yes;1;Family Code, Arts. 1(3) and 31;Yes;1;Family Code, Arts. 1(3) and 31;No;0;No applicable provisions could be located;Yes;1;Family Code, Art. 16(2);Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;2007;80;Yes;1;Family Code, Arts. 1(3) and 31;Yes;1;Family Code, Arts. 1(3) and 31;No;0;No applicable provisions could be located;Yes;1;Family Code, Art. 16(2);Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;2008;80;Yes;1;Family Code, Arts. 1(3) and 31;Yes;1;Family Code, Arts. 1(3) and 31;No;0;No applicable provisions could be located;Yes;1;Family Code, Art. 16(2);Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;2009;80;Yes;1;Family Code, Arts. 1(3) and 31;Yes;1;Family Code, Arts. 1(3) and 31;No;0;No applicable provisions could be located;Yes;1;Family Code, Art. 16(2);Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;2010;80;Yes;1;Family Code, Arts. 1(3) and 31;Yes;1;Family Code, Arts. 1(3) and 31;No;0;No applicable provisions could be located;Yes;1;Family Code, Art. 16(2);Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;2011;80;Yes;1;Family Code, Arts. 1(3) and 31;Yes;1;Family Code, Arts. 1(3) and 31;No;0;No applicable provisions could be located;Yes;1;Family Code, Art. 16(2);Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;2012;80;Yes;1;Family Code, Arts. 1(3) and 31;Yes;1;Family Code, Arts. 1(3) and 31;No;0;No applicable provisions could be located;Yes;1;Family Code, Art. 16(2);Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;2013;80;Yes;1;Family Code, Arts. 1(3) and 31;Yes;1;Family Code, Arts. 1(3) and 31;No;0;No applicable provisions could be located;Yes;1;Family Code, Art. 16(2);Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;2014;80;Yes;1;Family Code, Arts. 1(3) and 31;Yes;1;Family Code, Arts. 1(3) and 31;No;0;No applicable provisions could be located;Yes;1;Family Code, Art. 16(2);Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;2015;80;Yes;1;Family Code, Arts. 1(3) and 31;Yes;1;Family Code, Arts. 1(3) and 31;No;0;No applicable provisions could be located;Yes;1;Family Code, Art. 16(2);Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;2016;80;Yes;1;Family Code, Arts. 1(3) and 31;Yes;1;Family Code, Arts. 1(3) and 31;No;0;No applicable provisions could be located;Yes;1;Family Code, Art. 16(2);Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;2017;80;Yes;1;Family Code, Arts. 1(3) and 31;Yes;1;Family Code, Arts. 1(3) and 31;No;0;No applicable provisions could be located;Yes;1;Family Code, Art. 16(2);Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;2018;80;Yes;1;Family Code, Arts. 1(3) and 31;Yes;1;Family Code, Arts. 1(3) and 31;No;0;No applicable provisions could be located;Yes;1;Family Code, Art. 16(2);Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;2019;80;Yes;1;Family Code, Arts. 1(3) and 31;Yes;1;Family Code, Arts. 1(3) and 31;No;0;No applicable provisions could be located;Yes;1;Family Code, Art. 16(2);Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;2020;80;Yes;1;Family Code, Arts. 1(3) and 31;Yes;1;Family Code, Arts. 1(3) and 31;No;0;No applicable provisions could be located;Yes;1;Family Code, Art. 16(2);Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;2021;80;Yes;1;Family Code, Arts. 1(3) and 31;Yes;1;Family Code, Arts. 1(3) and 31;No;0;No applicable provisions could be located;Yes;1;Family Code, Art. 16(2);Yes;1;No restrictions could be located
Russian Federation;RUS;RUS;Europe & Central Asia;Upper middle income;2022;80;Yes;1;Family Code, Arts. 1(3) and 31;Yes;1;Family Code, Arts. 1(3) and 31;No;0;No applicable provisions could be located;Yes;1;Family Code, Art. 16(2);Yes;1;No restrictions could be located
