Economy;Economy Code;ISO Code;Region;Income Group;Report Year;MOBILITY SCORE;Can a woman choose where to live in the same way as a man?;Score;Legal Basis;Can a woman travel outside her home in the same way as a man?;Score;Legal Basis;Can a woman apply for a passport in the same way as a man?;Score;Legal Basis;Can a woman travel outside the country in the same way as a man?;Score;Legal Basis
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;1974;50;No;0;"Alberta v Cook (1926) AC 444;Le Mesurier v Le Mesurier 1895 App.Cas.517";Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;1975;50;No;0;"Alberta v Cook (1926) AC 444;Le Mesurier v Le Mesurier 1895 App.Cas.517";Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;1976;50;No;0;"Alberta v Cook (1926) AC 444;Le Mesurier v Le Mesurier 1895 App.Cas.517";Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;1977;50;No;0;"Alberta v Cook (1926) AC 444;Le Mesurier v Le Mesurier 1895 App.Cas.517";Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;1978;50;No;0;"Alberta v Cook (1926) AC 444;Le Mesurier v Le Mesurier 1895 App.Cas.517";Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;1979;50;No;0;"Alberta v Cook (1926) AC 444;Le Mesurier v Le Mesurier 1895 App.Cas.517";Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;1980;50;No;0;"Alberta v Cook (1926) AC 444;Le Mesurier v Le Mesurier 1895 App.Cas.517";Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;1981;50;No;0;"Alberta v Cook (1926) AC 444;Le Mesurier v Le Mesurier 1895 App.Cas.517";Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;1982;50;No;0;"Alberta v Cook (1926) AC 444;Le Mesurier v Le Mesurier 1895 App.Cas.517";Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;1983;50;No;0;"Alberta v Cook (1926) AC 444;Le Mesurier v Le Mesurier 1895 App.Cas.517";Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;1984;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act of 1983, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;1985;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;1986;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;1987;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;1988;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;1989;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;1990;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;1991;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;1992;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;1993;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;1994;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;1995;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;1996;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;1997;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;1998;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;1999;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;2000;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;2001;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;2002;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;2003;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;2004;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;2005;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;2006;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;2007;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;2008;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;2009;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;2010;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;2011;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;2012;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;2013;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;2014;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;2015;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;2016;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;2017;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;2018;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;2019;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;2020;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;2021;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;2022;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Trinidad and Tobago;TTO;TTO;Latin America & Caribbean;High income;2023;75;Yes;1;Family Law (Guardianship of Minors, Domicile and Maintenance) Act, Art. 37;Yes;1;No restrictions could be located;No;0;"Passport application form; Passport application procedures";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;1971;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;1972;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;1973;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;1974;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;1975;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;1976;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;1977;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;1978;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;1979;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;1980;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;1981;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;1982;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;1983;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;1984;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;1985;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;1986;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;1987;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;1988;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;1989;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;1990;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;1991;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;1992;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;1993;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;1994;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;1995;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;1996;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;1997;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;1998;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;1999;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;2000;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;2001;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;2002;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;2003;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;2004;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;2005;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;2006;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;2007;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;2008;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;2009;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;2010;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;2011;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;2012;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;2013;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;2014;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;2015;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;2016;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;2017;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;2018;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;2019;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;2020;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;2021;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;2022;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Tunisia;TUN;TUN;Middle East & North Africa;Lower middle income;2023;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Loi no. 1975-40, Arts. 8 et 13; Procédures de demande de passeport";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;1971;75;No;0;Civil Code of 1926, Art. 152;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;1972;75;No;0;Civil Code of 1926, Art. 152;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;1973;75;No;0;Civil Code of 1926, Art. 152;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;1974;75;No;0;Civil Code of 1926, Art. 152;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;1975;75;No;0;Civil Code of 1926, Art. 152;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;1976;75;No;0;Civil Code of 1926, Art. 152;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;1977;75;No;0;Civil Code of 1926, Art. 152;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;1978;75;No;0;Civil Code of 1926, Art. 152;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
Türkiye;TUR;TUR;Europe & Central Asia;Upper middle income;1979;75;No;0;Civil Code of 1926, Art. 152;Yes;1;No restrictions could be located;Yes;1;"Passport Law; Passport application form";Yes;1;No restrictions could be located
